-1.000	-1.000	0	445.409	421.293	1	444.868	471.926	1	693.776	449.967	1	620.666	301.186	1	732.609	362.888	1	680.845	401.196	1	861.786	424.924	1	758.265	327.816	1	986.285	310.193	1	932.151	497.170	1	1163.261	378.150	1	1093.649	372.723	1	1283.858	356.938	1	1208.179	400.804	1	1389.158	420.399	1	1383.879	374.991	1	1595.918	347.227	1	1625.676	375.523	1	1658.727	378.612	1	1397.445	419.594	1	1445.828	405.985	1	1235.865	449.796	1	1427.122	437.136	1	1456.710	371.350	1	1570.203	363.037	1	1239.616	439.007	1	1320.598	467.196	1	1261.378	370.239	1	1426.074	415.335	1	1287.520	452.367	1	1361.488	435.529	1	1238.454	380.869	1	1292.299	394.478	1	
219.623	283.694	1	464.555	338.558	1	462.559	383.661	1	711.222	364.220	1	636.763	206.711	1	-1.000	-1.000	0	686.345	296.021	1	864.022	319.696	1	758.424	225.650	1	977.753	206.912	1	922.599	392.312	1	1153.168	266.996	1	1077.750	274.221	1	1264.990	257.682	1	1194.465	300.038	1	1372.855	320.797	1	1357.603	287.566	1	1570.997	256.785	1	1610.805	283.019	1	1646.798	290.550	1	1380.374	351.587	1	1429.874	340.956	1	1224.642	390.314	1	1417.359	376.724	1	1447.508	309.080	1	1560.535	301.876	1	1232.643	388.942	1	1315.062	417.302	1	-1.000	-1.000	0	1418.869	365.262	1	1284.208	407.705	1	1359.988	390.804	1	1235.755	337.242	1	1291.180	351.017	1	
-1.000	-1.000	0	496.313	272.670	1	494.802	313.744	1	741.821	295.755	1	669.061	132.753	1	773.108	200.233	1	710.896	211.124	1	884.225	235.356	1	776.131	151.501	1	986.248	130.640	1	927.773	310.393	1	1154.727	176.839	1	1071.609	203.538	1	1251.349	186.172	1	1183.080	218.371	1	1354.924	240.168	1	1331.918	223.188	1	1541.433	189.667	1	1586.449	207.158	1	1623.822	218.400	1	1356.116	298.677	1	-1.000	-1.000	0	1205.463	341.257	1	1397.276	326.207	1	1427.214	259.501	1	1539.022	252.824	1	1216.896	347.222	1	1300.328	375.998	1	1235.281	280.613	1	1402.047	325.231	1	1271.838	370.799	1	1348.751	353.463	1	1224.536	300.615	1	1281.132	315.228	1	
285.670	187.152	1	518.105	245.172	1	515.036	280.466	1	757.990	262.580	1	684.767	102.559	1	783.402	172.185	1	716.504	169.948	1	883.484	194.315	1	771.414	120.229	1	973.729	98.210	1	911.421	271.001	1	1134.318	132.498	1	1048.513	170.195	1	1223.826	152.087	1	1156.784	176.413	1	1325.120	199.848	1	1301.445	190.928	1	1509.365	156.203	1	1556.465	168.792	1	1596.951	181.827	1	1334.518	270.832	1	1385.696	263.461	1	1189.709	315.298	1	1382.717	299.655	1	-1.000	-1.000	0	1525.059	225.419	1	1207.249	325.230	1	1292.320	354.089	1	1226.626	257.745	1	1394.518	302.629	1	1267.002	351.085	1	1345.278	333.726	1	1221.470	279.696	1	1279.283	295.325	1	
316.323	191.027	1	536.891	247.248	1	531.698	273.476	1	764.848	255.354	1	686.748	107.735	1	776.292	177.178	1	701.288	160.876	1	857.989	185.832	1	737.409	120.944	1	930.214	100.447	1	864.156	259.455	1	1077.883	121.055	1	993.739	161.063	1	1165.795	141.791	1	1098.668	160.273	1	1266.614	186.420	1	1249.551	178.536	1	1456.297	143.366	1	1503.159	155.865	1	1552.205	168.516	1	1304.336	255.360	1	1360.598	248.691	1	1169.959	303.668	1	1366.344	288.464	1	1398.160	215.324	1	1514.326	209.124	1	1199.629	315.011	1	1287.606	344.352	1	1223.637	244.232	1	1395.196	289.311	1	1269.264	342.372	1	1350.859	325.256	1	1227.641	268.327	1	1288.016	284.120	1	
346.706	213.687	1	553.461	267.341	1	545.066	283.331	1	766.253	264.606	1	681.603	133.297	1	761.596	201.382	1	677.302	171.687	1	821.333	196.909	1	689.209	141.504	1	871.538	122.449	1	800.437	266.357	1	1002.465	130.186	1	-1.000	-1.000	0	1088.249	147.770	1	1019.761	161.134	1	1188.193	190.546	1	1181.106	180.292	1	1387.548	144.523	1	1432.231	160.557	1	1492.371	171.619	1	-1.000	-1.000	0	1329.336	243.166	1	1146.102	302.393	1	1347.244	287.750	1	1380.779	205.730	1	1503.480	200.218	1	1192.195	314.346	1	1284.334	343.702	1	1224.073	237.336	1	1400.915	282.739	1	1276.222	342.984	1	1361.616	325.504	1	1239.949	263.545	1	1303.726	279.701	1	
-1.000	-1.000	0	-1.000	-1.000	0	547.495	323.376	1	758.044	304.003	1	668.597	187.414	1	-1.000	-1.000	0	650.778	219.266	1	785.126	244.891	1	641.375	194.870	1	818.528	177.942	1	742.750	313.051	1	936.587	182.232	1	852.310	210.181	1	-1.000	-1.000	0	949.639	206.187	1	1120.234	238.182	1	1124.434	217.730	1	1331.344	183.671	1	1371.762	208.277	1	1442.169	216.653	1	1235.983	275.598	1	1307.931	268.505	1	1129.349	332.598	1	1335.986	318.854	1	1370.878	228.235	1	1501.533	221.529	1	1190.475	340.467	1	1287.053	369.640	1	1232.367	256.147	1	1413.882	301.570	1	1287.512	367.051	1	1376.317	349.647	1	1256.344	281.719	1	1323.041	298.004	1	
371.113	325.334	1	561.666	373.110	1	549.000	380.217	1	751.120	359.384	1	658.685	255.873	1	726.441	320.543	1	633.599	286.833	1	761.022	312.615	1	606.137	268.934	1	-1.000	-1.000	0	701.924	384.480	1	889.060	259.497	1	800.080	280.729	1	966.770	261.368	1	896.739	281.306	1	1068.483	315.451	1	1081.101	284.148	1	1287.553	251.737	1	1322.559	286.142	1	1400.150	291.355	1	1212.566	328.491	1	1290.967	320.368	1	1116.295	386.772	1	1326.272	375.085	1	1361.363	276.782	1	1498.528	270.011	1	1188.865	387.007	1	1287.800	416.070	1	1240.143	296.276	1	1425.259	341.917	1	1295.727	409.320	1	1387.438	391.867	1	1269.700	318.001	1	1338.452	333.628	1	
368.817	404.569	1	556.759	448.875	1	542.926	455.158	1	739.777	433.095	1	645.960	341.684	1	711.670	404.987	1	621.170	376.859	1	745.454	402.686	1	581.154	365.834	1	756.788	353.195	1	678.991	483.498	1	864.818	364.359	1	768.511	382.384	1	936.611	363.645	1	871.071	389.580	1	1044.619	424.543	1	1063.774	384.157	1	1270.095	354.248	1	1300.850	395.068	1	1380.071	397.686	1	1206.872	413.603	1	1289.253	402.063	1	1115.010	467.760	1	1325.825	457.850	1	1360.408	356.606	1	1503.417	348.416	1	1192.485	455.888	1	1292.556	484.364	1	-1.000	-1.000	0	1437.993	407.302	1	1303.452	470.884	1	1394.833	454.506	1	1279.767	375.400	1	1349.331	389.652	1	
366.181	478.894	1	554.743	521.714	1	541.403	528.640	1	734.790	504.338	1	641.578	422.321	1	707.136	485.916	1	622.486	461.687	1	745.546	488.381	1	576.366	461.708	1	754.943	449.802	1	679.881	579.544	1	865.646	463.516	1	762.948	486.698	1	931.961	468.634	1	871.434	492.671	1	1044.166	528.251	1	1067.395	486.470	1	1270.223	457.869	1	1297.527	497.167	1	1374.633	496.236	1	1208.977	499.204	1	1292.606	485.476	1	1116.283	546.113	1	1325.106	537.986	1	1359.375	437.760	1	1502.993	429.099	1	1192.143	521.727	1	1290.774	550.580	1	-1.000	-1.000	0	1441.397	473.744	1	1302.161	530.228	1	1392.630	513.350	1	1280.390	432.701	1	1349.103	445.643	1	
-1.000	-1.000	0	561.170	577.612	1	546.412	582.298	1	736.864	556.919	1	645.203	484.476	1	709.577	548.273	1	628.942	523.531	1	748.729	550.593	1	575.704	535.560	1	754.777	523.945	1	679.161	649.371	1	864.045	533.732	1	754.315	567.486	1	922.256	549.413	1	864.373	566.994	1	1035.772	601.910	1	1059.886	565.448	1	1258.244	536.951	1	1283.771	571.404	1	1357.969	568.182	1	1200.875	565.952	1	1285.465	550.085	1	1108.992	604.585	1	1316.000	597.593	1	1348.887	499.804	1	1494.967	491.443	1	1185.659	572.175	1	1283.119	600.719	1	-1.000	-1.000	0	1439.161	525.559	1	1297.596	575.451	1	1387.442	558.462	1	1277.617	477.170	1	1346.864	489.180	1	
384.850	573.276	1	-1.000	-1.000	0	554.278	615.642	1	740.981	589.290	1	650.456	524.698	1	711.939	589.214	1	633.110	560.691	1	749.605	588.043	1	572.530	583.653	1	749.897	572.645	1	673.726	691.870	1	855.790	576.377	1	739.648	620.009	1	905.451	602.358	1	850.030	613.648	1	1018.636	648.946	1	1043.146	618.217	1	1240.137	589.291	1	1262.721	618.933	1	1336.486	614.720	1	1186.171	611.286	1	1271.830	593.858	1	1097.076	645.746	1	1304.540	639.187	1	1336.550	542.318	1	1484.761	533.856	1	1177.829	607.254	1	1275.675	636.088	1	1250.877	512.985	1	-1.000	-1.000	0	1293.824	608.208	1	1384.069	591.095	1	1276.689	507.517	1	1346.780	518.882	1	
402.837	621.742	1	586.269	662.452	1	567.464	659.186	1	749.607	632.277	1	660.319	576.196	1	719.408	642.483	1	641.743	608.149	1	754.843	635.314	1	573.325	646.182	1	748.589	634.274	1	671.126	746.774	1	849.454	629.286	1	724.913	689.574	1	886.535	671.456	1	834.426	671.500	1	998.771	707.350	1	1022.213	687.106	1	-1.000	-1.000	0	1236.484	678.338	1	1306.908	672.833	1	1163.346	671.470	1	1252.208	652.945	1	1078.648	699.870	1	1285.000	693.990	1	1316.297	598.642	1	1466.050	590.630	1	1164.092	655.186	1	1261.956	683.325	1	1242.841	560.875	1	1429.127	611.082	1	1284.939	651.860	1	1375.428	634.328	1	1271.856	548.705	1	1343.050	559.773	1	
429.701	639.740	1	605.593	677.581	1	587.914	672.466	1	764.294	645.973	1	674.981	595.459	1	730.446	661.457	1	651.317	620.317	1	758.481	647.302	1	572.366	668.000	1	741.644	656.552	1	660.134	760.524	1	833.605	643.176	1	699.128	715.083	1	855.263	695.569	1	804.144	689.123	1	963.041	725.723	1	981.883	715.400	1	1170.946	684.683	1	1192.995	700.327	1	1263.650	695.880	1	1126.000	698.937	1	1216.166	679.886	1	1047.819	728.184	1	1254.752	722.512	1	1285.747	626.035	1	1437.872	618.202	1	1143.938	681.107	1	1243.588	709.854	1	1229.513	586.342	1	1416.642	636.955	1	1274.458	677.089	1	1366.850	660.110	1	1266.705	571.743	1	-1.000	-1.000	0	
460.590	630.773	1	627.307	668.340	1	-1.000	-1.000	0	777.695	632.576	1	686.600	586.818	1	736.795	651.993	1	651.457	603.803	1	752.072	630.253	1	558.173	657.927	1	718.968	646.828	1	631.630	742.391	1	798.908	627.200	1	652.100	704.060	1	801.626	685.273	1	749.785	678.342	1	903.877	715.950	1	916.522	711.428	1	1103.333	679.807	1	1127.446	697.726	1	1201.371	694.064	1	1070.018	700.210	1	1165.518	684.090	1	1003.384	738.558	1	1215.411	733.201	1	1245.532	630.288	1	1404.738	622.979	1	1119.625	692.927	1	1223.491	721.335	1	1214.881	594.406	1	-1.000	-1.000	0	1268.460	689.558	1	1364.981	672.598	1	1269.274	578.561	1	1347.800	588.550	1	
-1.000	-1.000	0	634.139	636.950	1	614.082	623.927	1	780.014	599.082	1	685.775	554.650	1	732.452	618.522	1	641.682	566.361	1	738.711	593.038	1	538.959	618.801	1	694.788	608.548	1	602.199	702.003	1	766.506	588.137	1	614.659	660.529	1	761.597	641.242	1	706.046	640.442	1	860.044	678.919	1	868.902	671.828	1	1057.822	640.355	1	1083.777	665.523	1	1162.989	663.195	1	1034.544	667.418	1	1136.143	652.997	1	-1.000	-1.000	0	1196.517	711.487	1	1226.776	599.860	1	1392.043	593.003	1	1110.528	673.843	1	1219.830	702.462	1	1213.179	570.727	1	1411.194	619.759	1	1274.060	673.436	1	1375.812	656.089	1	1280.348	557.819	1	1362.428	568.245	1	
461.433	545.663	1	624.587	583.934	1	604.714	571.846	1	773.264	548.103	1	675.498	497.758	1	721.808	560.343	1	626.656	509.508	1	723.770	535.888	1	525.361	550.956	1	680.182	540.881	1	586.463	637.616	1	750.463	525.393	1	604.135	582.368	1	752.987	563.601	1	691.449	571.328	1	849.109	610.106	1	860.643	591.746	1	1054.075	561.410	1	1080.726	596.272	1	1165.732	595.840	1	1037.646	593.160	1	1141.578	580.644	1	984.850	652.110	1	1207.332	646.003	1	1239.812	528.009	1	1407.537	521.137	1	1122.356	616.576	1	1234.376	644.607	1	1223.780	508.390	1	1424.899	555.945	1	1288.865	620.488	1	1392.363	603.260	1	1293.361	503.679	1	1376.109	515.408	1	
450.823	499.491	1	614.772	539.012	1	595.305	527.404	1	766.251	504.378	1	666.959	448.517	1	713.610	510.387	1	614.275	459.427	1	712.606	486.100	1	515.979	491.765	1	670.513	481.924	1	574.963	579.973	1	740.517	468.515	1	600.202	513.690	1	751.188	494.959	1	684.166	508.380	1	845.590	547.338	1	860.176	520.784	1	1057.929	490.429	1	1084.876	532.073	1	1174.850	532.583	1	1045.485	526.835	1	1150.592	516.131	1	995.692	592.266	1	1220.589	585.924	1	1255.056	463.404	1	1423.131	455.516	1	1134.255	564.302	1	1248.393	592.288	1	-1.000	-1.000	0	1435.356	499.837	1	1301.050	571.937	1	1406.056	555.199	1	1303.714	456.006	1	1386.188	468.999	1	
439.425	450.123	1	605.231	490.579	1	585.820	479.709	1	760.317	457.284	1	658.262	395.169	1	706.520	457.034	1	603.683	405.519	1	704.209	431.750	1	510.260	427.045	1	665.492	417.196	1	568.719	517.504	1	735.239	405.007	1	603.723	439.575	1	756.982	419.845	1	684.886	437.201	1	849.708	475.645	1	867.328	443.033	1	1068.513	412.442	1	1097.262	458.611	1	1191.473	459.642	1	1059.349	455.546	1	1164.081	445.793	1	1009.330	525.481	1	1235.892	518.591	1	1272.757	393.247	1	1440.034	385.736	1	1146.851	506.450	1	1262.278	534.855	1	-1.000	-1.000	0	1444.301	440.084	1	1311.212	519.160	1	1416.989	502.624	1	1310.737	405.609	1	1393.171	419.563	1	
424.543	405.748	1	-1.000	-1.000	0	573.732	437.246	1	752.723	415.260	1	649.875	346.642	1	699.652	408.849	1	593.856	356.439	1	697.573	382.335	1	507.662	368.184	1	664.459	357.842	1	-1.000	-1.000	0	736.829	346.088	1	614.533	372.832	1	771.428	352.318	1	695.476	371.678	1	864.489	409.574	1	884.814	373.001	1	1090.551	341.856	1	1121.101	390.494	1	1218.234	392.033	1	1081.106	392.274	1	1184.188	384.202	1	1029.289	465.632	1	1257.487	457.279	1	1295.689	331.645	1	1460.144	323.935	1	1161.946	454.746	1	1276.725	483.352	1	-1.000	-1.000	0	1452.867	388.428	1	1320.862	472.833	1	-1.000	-1.000	0	1315.772	361.785	1	1396.592	376.704	1	
411.774	370.650	1	582.898	414.833	1	563.593	403.429	1	746.524	382.822	1	642.422	308.075	1	693.618	370.568	1	585.788	316.858	1	692.708	343.288	1	506.786	321.477	1	665.105	311.112	1	569.427	415.959	1	740.209	299.090	1	625.104	320.226	1	784.984	299.316	1	706.769	319.184	1	879.417	356.972	1	901.407	318.739	1	1111.058	286.445	1	1143.783	335.572	1	1242.784	337.878	1	1100.282	344.516	1	1202.352	336.712	1	1045.935	419.817	1	1275.155	410.441	1	-1.000	-1.000	0	1476.751	278.158	1	1173.984	415.838	1	1288.470	444.641	1	-1.000	-1.000	0	1459.221	350.211	1	1327.854	437.191	1	-1.000	-1.000	0	1319.131	329.333	1	1398.549	344.979	1	
414.795	330.655	1	586.080	376.364	1	-1.000	-1.000	0	750.284	343.015	1	645.643	264.774	1	695.824	328.244	1	584.717	267.218	1	691.038	294.483	1	507.309	269.697	1	663.063	258.908	1	565.288	360.008	1	733.977	239.574	1	623.807	261.602	1	782.192	239.108	1	698.279	252.989	1	870.638	290.664	1	892.843	256.735	1	1103.555	222.741	1	1136.263	267.402	1	1237.544	270.659	1	1093.550	286.448	1	1195.224	280.436	1	1040.027	364.642	1	1271.700	354.250	1	1312.705	227.737	1	1474.614	220.645	1	1172.099	368.923	1	1287.965	397.800	1	1251.228	258.114	1	1457.225	302.943	1	1328.917	395.349	1	1434.373	378.403	1	1320.145	288.947	1	1400.266	305.662	1	
423.852	304.109	1	592.298	350.798	1	571.755	333.446	1	754.863	313.710	1	648.217	235.819	1	696.495	299.839	1	580.915	231.366	1	685.094	258.291	1	500.177	234.567	1	652.784	223.899	1	550.962	319.000	1	715.974	194.978	1	606.311	219.628	1	762.697	195.843	1	671.317	202.982	1	843.247	240.800	1	-1.000	-1.000	0	1077.324	174.945	1	1109.679	216.487	1	1212.963	219.941	1	1072.407	241.067	1	-1.000	-1.000	0	1023.731	321.204	1	1259.497	310.693	1	1302.893	179.658	1	1466.927	173.431	1	1166.008	332.778	1	1285.094	361.933	1	1247.869	218.804	1	1457.435	264.178	1	1331.983	363.440	1	1440.268	346.598	1	1325.404	256.173	1	1407.692	273.670	1	
-1.000	-1.000	0	607.219	332.222	1	586.634	311.141	1	765.891	291.707	1	658.036	216.774	1	702.726	281.443	1	583.062	203.356	1	682.444	230.457	1	495.234	212.087	1	641.418	201.107	1	533.442	286.533	1	692.587	159.924	1	579.522	190.020	1	730.626	164.874	1	629.596	161.276	1	798.716	199.724	1	820.722	175.903	1	-1.000	-1.000	0	1058.515	174.183	1	1163.655	176.676	1	1030.186	200.859	1	1137.246	195.438	1	987.392	282.402	1	1228.461	271.421	1	1274.829	133.777	1	1442.693	128.286	1	1148.321	299.373	1	1272.034	329.114	1	-1.000	-1.000	0	-1.000	-1.000	0	1329.874	335.142	1	1443.202	317.499	1	1329.229	223.339	1	1415.154	242.004	1	
463.686	292.380	1	621.428	338.036	1	599.288	312.216	1	773.278	292.848	1	662.714	224.444	1	703.318	289.314	1	579.992	204.657	1	673.160	231.903	1	478.842	220.414	1	618.880	209.755	1	504.083	286.871	1	656.051	160.063	1	533.719	193.147	1	679.514	166.172	1	568.456	158.050	1	734.829	197.497	1	756.123	175.055	1	-1.000	-1.000	0	987.023	172.353	1	1094.264	173.074	1	972.609	188.727	1	1086.551	183.205	1	939.776	273.580	1	1189.760	263.821	1	1239.025	114.220	1	1415.540	108.985	1	1127.684	292.363	1	1258.817	322.163	1	-1.000	-1.000	0	1451.642	209.657	1	1333.193	330.114	1	1453.599	312.396	1	1341.883	210.329	1	-1.000	-1.000	0	
-1.000	-1.000	0	629.765	362.868	1	607.108	334.704	1	775.847	314.588	1	664.599	252.953	1	701.465	317.147	1	576.488	231.367	1	665.042	258.170	1	463.281	253.208	1	599.953	243.734	1	480.149	317.101	1	628.651	192.940	1	-1.000	-1.000	0	636.697	200.092	1	521.520	193.711	1	685.253	233.763	1	704.173	208.689	1	910.959	170.034	1	929.980	211.922	1	1038.407	211.364	1	924.948	213.717	1	1044.953	207.613	1	900.551	304.232	1	1157.108	296.013	1	1207.530	134.001	1	1393.240	128.789	1	1112.145	318.472	1	1248.539	348.575	1	-1.000	-1.000	0	1455.805	226.590	1	1337.734	354.901	1	1463.170	337.231	1	1355.199	226.268	1	1451.233	245.558	1	
483.967	359.330	1	-1.000	-1.000	0	610.483	373.192	1	774.611	352.612	1	662.328	297.285	1	696.887	360.856	1	573.138	277.708	1	657.953	304.452	1	448.700	306.165	1	583.636	297.372	1	461.841	371.045	1	609.476	251.810	1	460.935	286.881	1	600.895	260.553	1	488.548	262.130	1	650.151	303.121	1	663.939	273.830	1	869.983	236.541	1	888.688	287.352	1	997.306	286.371	1	888.420	273.988	1	1014.203	268.136	1	873.186	372.952	1	1133.834	365.853	1	-1.000	-1.000	0	1378.262	188.167	1	1101.232	377.285	1	1242.460	406.639	1	1228.940	231.040	1	-1.000	-1.000	0	1342.457	407.939	1	1471.775	390.722	1	1367.431	270.766	1	1467.406	289.277	1	
-1.000	-1.000	0	636.477	438.787	1	612.690	410.885	1	773.483	389.201	1	661.623	339.121	1	695.447	402.147	1	573.272	322.681	1	656.357	349.850	1	441.439	357.414	1	576.982	349.137	1	454.982	424.625	1	603.043	308.230	1	443.486	346.854	1	582.410	321.850	1	475.883	330.293	1	635.506	371.505	1	644.242	341.367	1	849.591	304.931	1	870.123	361.785	1	977.172	361.427	1	868.454	341.085	1	998.089	334.986	1	858.343	446.033	1	1120.097	440.788	1	1167.469	263.707	1	-1.000	-1.000	0	1093.782	439.809	1	1236.030	468.841	1	-1.000	-1.000	0	1467.148	336.627	1	1342.801	464.167	1	1473.248	446.987	1	1372.468	321.142	1	1474.494	338.790	1	
